jung,result
Karthus,1
Skarner,1
Taliyah,1
Olaf,1
Kindred,1
Jarvan IV,0
Hecarim,1
Vi,1
Karthus,1
Rammus,1
Master Yi,1
Aatrox,0
Amumu,1
Jarvan IV,0
